;url;city;rooms;restrooms;stratum;agent;property_code_Metro2;neighborhood_common;neighborhood_official;price;parking_places;age;area_built;area_private;admin_price;description
233;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-4-habitaciones-5-banos-4-garajes/687-M2181605;Medellín;4;5;6.0;PROINTEGRAL SA;687-M2181605;poblado;SAN LUCAS;2050000000;4;Entre 10 y 20 años;404.0;404.0;500000.0;Casa en unidad cerrada en el sector de San Lucas con facil acceso a la Iglesia, supermercados y rutas de transporte publico. Piso en marmol y madera laminada, dos niveles, sala y comedor independientes con chimenea, estudio, estar de tv. 4 alcobas con...
234;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-girardot-3-habitaciones-2-banos-1-garajes/2895-1636918;Medellín;3;2;6.0;MONOPOLIO INMOBILIARIO;2895-1636918;LOS BALSOS No.1;GIRARDOT;420000000;1;Entre 10 y 20 años;112.0;112.0;;COD.17063    Maravilloso apartamento en venta, ambiente campestre rodeado de linda naturaleza, cercano a Instituciones Educativas, locales comerciales y diversas vías de acceso, área de 112 metros aproximadamente, sector Los Balsos en El Poblado, 1  p...
235;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-tesoro-4-habitaciones-4-banos-2-garajes/597-M2697096;Medellín;4;4;4.0;JEDY STRATEGIES & CIA LTDA;597-M2697096;EL TESORO;EL TESORO;800000000;2;Entre 10 y 20 años;240.0;240.0;300000.0;Casa de 4 niveles 4 habitaciones 4 banos cuarto de servicio con bano 1 oficina cocina full 3 salas comedor 2 parqueaderos 
236;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-asomadera-no.1-5-habitaciones-4-banos-1-garajes/687-M2732883;Medellín;5;4;5.0;PROINTEGRAL SA;687-M2732883;EL POBLADO LOMA DEL INDIO;ASOMADERA No.1;405000000;1;Más de 20 años;118.0;118.0;230000.0;Casa en unidad cerrada ubicado sobre la parte alta de la loma del indio, con fácil acceso desde vía principal, rutas de transporte publico, entorno muy tranquilo con áreas verdes. Piso en mármol y cerámica, tres niveles, hall de acceso, sala y comedor...
237;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-campo-amor-3-habitaciones-2-banos/4855-9402;Medellín;3;2;4.0;URIVENTAS S.A.S;4855-9402;Campo Amor;CAMPO AMOR;450000000;0;Más de 20 años;145.0;145.0;;Casa sola , sector de campo amor casa lote propia para construir cerca a la avenida Guayabal, zona mixta en comercio y vivienda, tiene  de frente  ocho punto cero ocho metros y de fondo dieciocho metros.
238;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-tesoro-4-habitaciones-5-banos-4-garajes/687-M2522048;Medellín;4;5;6.0;PROINTEGRAL SA;687-M2522048;EL POBLADO;EL TESORO;1850000000;4;Entre 10 y 20 años;350.0;350.0;1100000.0;Casa en unidad cerrada en el sector Cola del Zorro. Facil acceso desde la Av Palmas. Puerta de seguridad, hall de acceso, piso en marmol y madera, dos niveles, acabados de lujo, sala y comedor independiente, estudio y estar de tv. 4 alcobas con baño e...
239;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-bosques-de-san-pablo-4-habitaciones-5-banos-1-garajes/11671-M2733161;Medellín;4;5;4.0;INVERSIONES Y CONSULTORIAS INMOBILIARIAS SAS;11671-M2733161;LA PILARICA;BOSQUES DE SAN PABLO;475000000;1;Entre 5 y 10 años;185.0;185.0;;HERMOSA CASA PARA LA VENTA CUENTA CON 3 NIVELES, ESTA UBICADA EN EL BARRIO PILARICA CUENTA CON PARQUEADERO PRIVADO Y TERRAZA.
240;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-gerona-3-habitaciones-3-banos/11671-M2733010;Medellín;3;3;3.0;INVERSIONES Y CONSULTORIAS INMOBILIARIAS SAS;11671-M2733010;LA MILAGROSA;GERONA;210000000;0;Entre 5 y 10 años;94.0;94.0;;CASA DE DOS NIVELES A LA VENTA EN LA MILAGROSA HABITACIONES CON CLOSET Y EXCELENTE RUTA DE TRANSPORTE  
241;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-3-habitaciones-4-banos-4-garajes/687-M2522013;Medellín;3;4;6.0;PROINTEGRAL SA;687-M2522013;EL POBLADO;SAN LUCAS;1100000000;4;Entre 10 y 20 años;200.0;200.0;60000.0;Casa independiente para uso residencial en el sector de San Lucas a una cuadra de la iglesia, el mall y el colegio. (enseguida del mall trivento). Entorno muy tranquilo con facil acceso a rutas de transporte publico y gran variedad de servicios comple...
242;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-miranda-3-habitaciones-2-banos-1-garajes/11705-3291481;Medellín;3;2;2.0;PROPIEDADES Y PROYECTOS INMOBILIARIOS S.A.S.;11705-3291481;MIRANDA;MIRANDA;147000000;1;Entre 5 y 10 años;75.0;75.0;;Casa en venta ubicada  en Medellín, CAMPO VALDEZ. Acogedor y amplio inmueble de 75 mts, distribuidos de la siguiente forma 3  alcobas, 2  baños,  balcón, parqueadero, sala  y comedor amplio.  No amoblada.  En un sector muy centrico de Medellín,  con f...
243;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-velodromo-5-habitaciones-4-banos-1-garajes/10164-1337193;Medellín;5;4;5.0;GRUPO INTEGRA PROPIEDAD RAIZ;10164-1337193;EL VELODROMO;EL VELODROMO;800000000;1;Más de 20 años;181.0;181.0;;SC708  Se vende casa lote en el Velódromo con un área de 181 mts2 cuenta con, 5 habitaciones, Vestier, 4 baños, 1 habitación de servicio, 1 baño de servicio, cocina semiintegral, salacomedor, calentador, zona de ropas, patio, 2 balcones, parqueadero, ...
244;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-tesoro-4-habitaciones-5-banos/11704-101434;Medellín;4;5;6.0;CENTURY 21 RADIAL;11704-101434;Medellín;EL TESORO;3100000000;0;Más de 20 años;569.0;1548.0;2243419.0;Hermosa casa en Venta en sector exclusivo del Poblado,Calera Alta,con un Area Total de,de terreno y,mts construidos. La tranqulidad en medio de la Ciudad,rodeada de vegetación,piscina climatizada independiente,con zonas verdes,juegos infantiles,terraz...
245;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-castropol-4-habitaciones-5-banos-3-garajes/687-M2556071;Medellín;4;5;6.0;PROINTEGRAL SA;687-M2556071;EL POBLADO;CASTROPOL;880000000;3;Entre 10 y 20 años;350.0;350.0;890000.0;Casa en unidad cerrada sector Castropol, fácil acceso desde Las Palmas, cercano a rutas de transporte y a supermercados como D1 y Carulla. Ambiente tranquilo, de poco flujo vehicular. Piso en mármol y madera, tres niveles, puerta de seguridad, hall de...
246;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-calasanz-parte-alta-2-habitaciones-1-banos-1-garajes/2895-2377664;Medellín;2;1;3.0;MONOPOLIO INMOBILIARIO;2895-2377664;CALASANZ PARTE ALTA;CALASANZ PARTE ALTA;140000000;1;Entre 10 y 20 años;60.0;60.0;75000.0;COD 19093 Confortable casa bifamiliar en venta, hermosa y tranquila zona campestre rodeada de verde naturaleza y aire puro, con fácil acceso a todos los servicios necesarios para una excelente calidad de vida, área de 60 metros aproximadamente, sector...
