ZoneName,adminPrice,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyAddress,companyId,companyName,contactPhone,floor,garages,latitude,longitude,neighborhood,numPictures,propAddress,propID,propType,propertyState,publicationStatus,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,zoneID
,0,,,,,110.0,1,,Venta,5500006,Medellin,Casa en segundo piso muy iluminada Con 3 habitaciones amplias salacomedor cocina patio 2 balcones closets UNA area de 110 metros Cerca estacion gardel entidades bancarias supermercados y comercio en general Sector calmado,,,2674595,Martha Ruiz Gonzalez,,,,0,0,,5,Carrera 45,5809671,Casa,Used,,,,3,210000000,,,0
,0,,,"Bano de Servicio, Instalacion de gas, Patio, Zona de lavanderia","Parques cercanos, Sobre via principal, Zona Residencial",163.0,1,,Venta,5500006,Medellin,"Casa-lote en venta en Medellin,  barrio El Poblado. Casa de 100 anos con un area de 146 metros cuadrados,  4 habitaciones,  1 bano y 1 patio. Lote apto para construir hasta 5 pisos y un sotano segun POT..",,,210228,Orientamos S.A.S.,,1,,0,0,,0,CR 43 B 12 147,5441993,Casa,Used,,,,4,1100000000,,4,0
,0,,,"Bano Auxiliar, Cocina Integral, Instalacion de gas, Ventilacion Natural",Zona Residencial,120.0,3,1 a 8 anos,Venta,5500006,Medellin,"Casa finca de 3000mts aprox. (por confirmar sobre escrituras),  con area construida de 120mts ,  tiene 4 habitaciones,  3 banos,  cocina integral con barra,  sala-comedor,  y el lote por su distribucion se permite construir mas casas,  cuenta con vista a la ciudad y la montana un lugar completamente tranquilo para vivir. 679-32551.",,,172611,Portada Inmobiliaria,,,,6.24470472335815,-75.6013336181641,,14,SAN CRISTOBAL,5877315,Casa,Used,,,,4,450000000,,3,0
NorOccidente,0,,,"Balcon, Cocina Integral, Patio, Piso en Baldosa /  Marmol","Colegios / Universidades, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",54.0,1,9 a 15 anos,Venta,5500006,Medellin,"VENTA CASA UNIFAMILIAR EN CALASANZ,  TRES NIVELES,  $130.000.000,  3 ALCOBAS,  SALON COMEDOR, 2 CLOSET, COCINA INTEGRAL,  PATIO,  RED DE GAS,  CALENTADOR A GAS,  PARQUEADERO COMUN,  PISO EN CERAMICA,  BALCON,  1 BANO,  ESTRATO 2,  AREA 54 MTRS..",,,416189,Arrendamientos Alnago,,,,6.27311134338379,-75.6013031005859,,12,KRA 86 # 58A-22,5809053,Casa,Used,,,,3,130000000,,2,5500104
Occidente,0,,,"Balcon, Bano Auxiliar, Cocina Integral, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",113.0,2,Mas de 30 anos,Venta,5500006,Medellin,"Codigo Arrendamientos Santa Fe: V9065.  Propiedad ubicada en El Velodromo,  con facil acceso al transporte publico y a las principales vias de la ciudad,  esta cerca al Parque el Pinocho..",El Velodromo,,1851525,Arrendamientos Santa Fe,,2,,6.25274991989136,-75.5957870483398,El Velodromo,14,Calle 45D No. 77a-39,5822067,Casa,Used,,,,3,350000000,,5,5500106
SurOriente,1089000,,"Circuito cerrado de TV, En conjunto cerrado, Garaje Cubierto, Jardin, Parqueadero Visitantes, Porteria / Vigilancia, Vigilancia privada 24*7, Zona Infantil, Zonas Verdes","Balcon, Bano Auxiliar, Citofono, Cocina tipo Americano, Comedor, Cuarto de Servicio, Estudio, Hall de Alcobas, Instalacion de gas, Parqueadero interno, Piso en Baldosa /  Marmol, Piso en Madera, Puerta de seguridad","Cerca a sector comercial, Colegios / Universidades, Comodas vias de acceso, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",442.0,5,16 a 30 anos,Venta,5500006,Medellin,"Casa Independiente en Unidad campestre,   4 alcobas cada una con bano y vestier,  salon,  comedor,  biblioteca,  terraza,  alcoba de servicio,  cocina integral,  red de gas amplios parqueaderos y una zona verde muy amplia,  area del lote por escritura son 1721 mtrs2 y cuenta con otros 300 mtrs2 de zona verde de uso exclusivo del lote. Casa en Venta en el poblado,  loma de los balsos cerca a ISA.  Porteria 24 horas,  mantenimiento de areas comunes. Hermosa casa con amplios espacios y zonas verdes inigualables,  excelente ubicacion con buenas vias de acceso,  cerca a centros comerciales y vias principales.",,,146067,Merino Hermanos y Cia Ltda.,,2,6,6.18699979782104,-75.5589981079102,,30,Carrera 15 # 19S - 183 Casa san marcos de la sierra 115,5521793,Casa,Used,,,,4,2450000000,,6,5500102
NorOriente,0,,,"Balcon, Bano Auxiliar, Cocina Integral, Patio, Piso en Baldosa /  Marmol","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",84.0,2,9 a 15 anos,Venta,5500006,Medellin,"VENTA CASA EN VILLA HERMOSA $240.000.000,  1deg PISO,  EXCELENTE UBICACION,  CUENTA CON 4 ALCOBAS,  SALON COMEDOR,  4 CLOSET,  COCINA INTEGRAL,  2 PATIOS,  REDDE GAS,  PISO EN BALDOSA,  BALCON,  2 BANOS,  ESTRATO 3,  AREA 84 MTRS..",,,416189,Arrendamientos Alnago,,,,6.25579166412354,-75.5542221069336,,20,KRA 40 # 63A-29,5777727,Casa,Used,,,,4,240000000,,3,5500103
,166000,,"Circuito cerrado de TV, Garaje Cubierto, Salon Comunal, Terraza, Vigilancia 24x7, Zonas Verdes","Balcon, Calentador, Closet, Cocina Integral, Comedor, Instalacion de gas, Ventilacion Natural, Zona de lavanderia",Zona Residencial,200.0,3,16 a 30 anos,Venta,5500006,Medellin,"Casa para la Venta en el sector de robledo  Estrato 4. Amplias zonas verdes. Lote de 80 metros cuadrados aproximadamente en total  200 metros construidos,  3 niveles cuenta con  4 habitaciones,  3 banos,  Sala,  comedor,  3 balcones y area amplia de terraza en el tercer nivel,  cocina integral,  zona de ropas,  parqueadero. Unidad con porteria 24 horas,  salon social,  zonas verdes,  juegos infantiles. Codigo de la propiedad 447-9673. Contacto Inmobiliaria Gomez y Asociados .",,,92629,Inmobiliaria Gomez y Asociados,,,1,6.27784490585327,-75.5920562744141,,27,CARRERA 84   75C- 77,5653777,Casa,Used,,,,4,490000000,,4,0
NorOriente,0,,,"Balcon, Bano Auxiliar, Calentador, Cocina Integral, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Parques cercanos, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",145.0,2,16 a 30 anos,Venta,5500006,Medellin,"Codigo Arrendamientos Santa Fe V9464,  Sector Los Angeles,  cerca a la Parroquia Maria Reina de los Angeles,  Teatro El Aguila Descalza.  La propiedad Termina en Techo.",Villa Hermosa,,1851525,Arrendamientos Santa Fe,,2,,6.29203605651855,-75.5434036254883,Villa Hermosa,21,Cra 43 59-78,5874630,Casa,Used,,,,4,390000000,,4,5500103
,0,,Garaje / Parqueadero(s),"Balcon, Bano Auxiliar, Calentador, Closet, Cocina Integral, Comedor, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Ventilacion Natural","Bombas de gasolina, Cerca a sector comercial, Cerca centro comercial, Colegios / Universidades, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",160.0,2,Mas de 30 anos,Venta,5500006,Medellin,"Vende,  casa 4 alcobas,  4 closets,  biblioteca,  sala,  comedor,  ducha electrica,  2 banos,  patio,  cocina integral con red de gas,  garaje doble,  piso de ceramica,  balcon,  2 banos,  zona de ropas,  160 metros.    628-2990.",,,1198780,Inmobiliaria Ochoa,,,1,6.24187660217285,-75.5588607788086,,17,CALLE 47   36A- 28,5815776,Casa,Used,,,,4,360000000,,3,0
,883000,,"En conjunto cerrado, Garaje / Parqueadero(s), Garaje Cubierto, Garaje(s), Jardin, Porteria / Recepcion, Terraza","Bano de Servicio, Closet, Cocina Integral, Comedor, Cuarto de Servicio, Instalacion de gas","Colegios / Universidades, Supermercados / C.Comerciales, Zona Campestre, Zona Residencial",220.0,3,Mas de 30 anos,Venta,5500006,Medellin,"SECTOR EXCLUSIVO SON SOLO 10 CASAS,  SUPER BIEN HABITADO,  DE MUY ALTA VALORIZACION,  RESIDENCIAL. CERCA A CENTROS COMERCIALES,  COLEGIOS,  CENTROS DE NEGOCIOS. AREA CONTRUIDA 220Mts2,  AREA LIBRE 106, 50 Mts2..",,,95818,Arrendamientos Envigado,,,1,0,0,,24,CL 12 SUR 22 121 INT 144,5709713,Casa,Used,,,,3,1200000000,,5,0
,0,,"En conjunto cerrado, Garaje / Parqueadero(s), Garaje(s), Zonas Verdes","Bano de Servicio, Closet, Cocina Integral, Comedor, Cuarto de Servicio, Patio",,1550.0,4,,Venta,5500006,Medellin,"Conjunto cerrado familiar,  sector Cola del Zorro.",,,95818,Arrendamientos Envigado,,,1,0,0,,16,CL 6 D 15 95 CS 1,5567796,Casa,Used,,,,4,2300000000,,6,0
,910000,,"En conjunto cerrado, Garaje / Parqueadero(s), Garaje(s), Terraza","Bano de Servicio, Closet, Cocina Integral, Comedor, Cuarto de Servicio, Instalacion de gas, Patio","Colegios / Universidades, Supermercados / C.Comerciales, Zona Campestre, Zona Residencial",580.0,4,,Venta,5500006,Medellin,"RECIBE INMUEBLE DE MENOR VALOR,  SECTOR CAMPESTRE DE ALTA VALORIZACION,  SUPER BIEN HABITADO,  CERCA A CENTROS COMERCIALES, .",,,95818,Arrendamientos Envigado,,,1,0,0,,17,CR 15 7 A 30 INT 8,5387465,Casa,Used,,,,3,1600000000,,6,0
,540000,,"En conjunto cerrado, Garaje / Parqueadero(s), Garaje Cubierto, Garaje(s), Jardin, Salon Comunal, Terraza","Bano de Servicio, Closet, Cocina Integral, Comedor, Cuarto de Servicio, Instalacion de gas, Patio","Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Residencial",670.0,3,,Venta,5500006,Medellin,"Sector campestre,  tranquilo,  residencial,  muy bien habitado,  de alta valorizacion,  cerca de centros comerciales..",,,95818,Arrendamientos Envigado,,,1,0,0,,15,CL 12 SUR 22 121 INT 174,5387206,Casa,Used,,,,3,920000000,,6,0
,514000,,"En conjunto cerrado, Garaje / Parqueadero(s), Garaje Cubierto, Garaje(s), Porteria / Recepcion, Terraza","Bano de Servicio, Calentador, Closet, Cocina Integral, Instalacion de gas, Patio, Zona de lavanderia",,220.0,3,,Venta,5500006,Medellin,"Unidad cerrada,  solo 16 casas,  reformado hace 3 anos. Se recibe apto de 110 mt con 2 parqueadero y piscina.",,,95818,Arrendamientos Envigado,,,1,0,0,,18,CR 25 5 SUR 26 CS 113,5212570,Casa,Used,,,,4,720000000,,6,0
,0,,,,,216.0,7,1 a 8 anos,Venta,5500006,Medellin,"Amplia casa de dos niveles ubicada en el sector de Prado Centro,  tiene buenas rutas de transporte publoco cercano,  cuenta con siete alcobas cada una con closet,  coina integral con red de gas,  siete banos enchapados,  sala comedor,  patio,  parqueadero para moto y piso en ceramica. COD 5961 .",,,201050,La Palma Inmobiliaria,,1,,6.24945020675659,-75.5607833862305,,13,calle 54 # 42-13,5834853,Casa,Used,,,,7,550000000,,4,0
,0,,Terraza,"Balcon, Closet, Cocina Integral, Cocina tipo Americano, Estudio, Parqueadero interno, Patio, Piso en Baldosa /  Marmol, Todos los Servicios, Ventilacion Natural, Zona de lavanderia","Cerca a sector comercial, Cerca centro comercial, Cerca de Zona Urbana, Sobre via secundaria, Supermercados / C.Comerciales, Zona Industrial, Zona Residencial",380.0,7,1 a 8 anos,Venta,5500006,Medellin,"447-8056 CODIGO DEL INMUEBLE 447-8056,  UBICACION CORDOBA,  CASA UNIFAMILIAR DE 3 NIVELES,  CUENTA CON 7 HABITACIONES CON CLOSETS,  7 BANOS CABINADOS,  BALCON,  ZONA DE ROPAS,  PATIO,  COCINA INTEGRAL EN ISLA,  GARAJE,  PUERTA DE SEGURIDAD. SECTOR TRANQUILO CERCA AL HOSPITAL PABLO TOBON URIBE. CONTACTO INMOBILIARIA GOMEZ Y ASOCIADOS CELULAR .",,,92629,Inmobiliaria Gomez y Asociados,,,1,6.27931642532349,-75.5774154663086,,19,CARRERA 71   80- 30,4224832,Casa,Used,,,,7,750000000,,3,0
,2026000,,"Ascensor, En conjunto cerrado, Garaje / Parqueadero(s), Garaje Cubierto, Parqueadero Visitantes, Salon Comunal, Vigilancia 24x7, Zona Infantil, Zonas Verdes","Balcon, Bano Auxiliar, Calentador, Cocina Integral, Comedor, Instalacion de gas, Patio, Sauna / Turco / Jacuzzi, Todos los Servicios","Area Urbana, Cerca a sector comercial, Cerca centro comercial, Sobre via secundaria",792.0,7,16 a 30 anos,Venta,5500006,Medellin,"Amplia casa para la venta en la Calera,  con un area de lote de $1500 metros cuadrados,  cuenta con seis balcones,  gimnasio,  sauna,  atico en el tercer nivel,  dos bibliotecas,  chimenea,  muy buen estado,  parqueadero para cuatro vehiculos.  824-1105.",,,502610,INDIKA,,,4,6.20021343231201,-75.5511245727539,,19,CALLE 6   16- 17,5811012,Casa,Used,,,,4,3200000000,,4,0
Occidente,0,,Vivienda Bifamiliar,"Balcon, Bano Auxiliar, Cocina Integral, Comedor auxiliar, Cuarto de Servicio, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",252.0,5,16 a 30 anos,Venta,5500006,Medellin,"Codigo Arrendamientos Santa Fe: V9556.  Propiedad ubicada en El Velodromo,  con facil acceso al transporte publico y a las principales vias de la ciudad,  esta cerca a la  Parroquia Nuestra Senora de Lurdes y al Colegio San Ignacio Infantil..",El Velodromo,,1851525,Arrendamientos Santa Fe,,1,1,6.25324010848999,-75.592887878418,El Velodromo,15,Calle 45FF No. 75-25,5844770,Casa,Used,,,,5,800000000,,5,5500106
NorOccidente,0,,,"Bano Auxiliar, Calentador, Cocina Integral, Cuarto de Servicio, Deposito / Bodega, Despensa, Hall de Alcobas, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Trans. Publico cercano, Zona Comercial, Zona Residencial",104.0,2,16 a 30 anos,Venta,5500006,Medellin,"Precio Incluye Inventario de la Tienda. Casa en primer piso de 104 m2,  3 alcobas,  2 banos,  cocina integral,  zona de ropas,  red de gas,  patio. Garaje En la actualidad,  en el garaje funciona una tienda,  que  esta acreditada. El precio de venta incluye inventario. Se distribuye una importante marca de refresco helado. Excelente ubicacion cercana al Colegio Calasanz,  Estacion Floresta del Metro,  Iglesias,  Supermercados. NPR 914-748.",Calasanz,,2329285,Nuestra Propiedad Raiz,,1,,6.26131010055542,-75.6019973754883,Calasanz,15,Calle 48 BB    83-20,5556859,Casa,Used,,,,3,420000000,,4,5500104
,0,,Banos comunales,"Balcon, Closet, Cocina Integral, Comedor, Estudio, Instalacion de gas, Patio",,250.0,2,16 a 30 anos,Venta,5500006,Medellin,"CODIGO DEL INMUEBLE 447-8152 . UBICACION  CERCA A LA IGLESIA DE SANTA TERESITA ,  EXITO DE LAURELES ,  SEGUNDO PARQUE DE LAURELES ,  AVENIDA 80,  AVENIDA JARDIN . RUTA DE BUSES  LAURELES,  CIRCULAR SUR ,  INTEGRADO DEL METRO . CASA-LOCAL,  4 ALCOBAS ,  4 CLOSET ,  2 BANOS ,  COCINA INTEGRAL ,  2 PATIOS ,  ZONA DE ROPA ,  SALA ,  COMEDOR ,  BALCON ,  PISO BALDOSA . CONTACTO INMOBILIARIA GOMEZ Y ASOCIADOS CELULAR .",,,92629,Inmobiliaria Gomez y Asociados,,,,6.24440622329712,-75.598762512207,,11,CARRERA 77   36- 80,5434655,Casa,Used,,,,4,710000000,,5,0
Centro,715000,,"Bahias de parqueo, Garaje Cubierto, Garaje(s), Parqueadero Visitantes, Terraza, Zona Infantil, Zonas Verdes","Bano Auxiliar, Calentador, Closet, Cocina Integral, Cuarto de Servicio, Deposito / Bodega, Instalacion de gas, Sauna / Turco / Jacuzzi, Ventilacion Natural, Zona de lavanderia",Zona Residencial,215.0,3,9 a 15 anos,Venta,5500006,Medellin,"CODIGO DEL INMUEBLE 447-8137 PREDIAL 2.100.000 SEMESTRAL UBICACION CERCA A EL COLEGIO CONTESORI,  FACIL ACCESO  A LA CAPILLA DE SAN LUCAS,  FACIL ACCOSO AV INTERMEDIA Y SUPERIOR.CASA DE 3 NIVELES,  215 MTS CONSTRUIDOS Y 280 MTS EN TOTAL,  SALA COMEDOR,  COCINA INTEGRAL ABIERTA, BANO SOCIAL,  CUARTO Y BANO DE SERVICIO,  CUARTO UTIL,  JARDIN,  3 ALCOBAS CADA UNA CON BANO,  2 VESIER Y 1 CLOSET,  BIBLIOTECA,  TERRAZA CON BANO SOCIAL Y JACUZZI,  ZONA DE ROPAS,  PARQUEADERO DOBLE PARALELO.UNIDAD CON PORTERIA 24 HORAS,  JARDIN,  PEQUENA ZONA DE JUEGOS INFANTILES.LAS IMAGENES QUE AQUI  APARECEN SON SOLO REFERENCIA DEL INMUEBLE POR LO TANTO SE VENDE TOTALMENTE DESOCUPADO. CONTACTO INMOBILIARIA GOMEZ Y ASOCIADOS CELULAR .",,,92629,Inmobiliaria Gomez y Asociados,,,2,6.18328523635864,-75.58544921875,,28,CL 26 SUR 22 40,4251217,Casa,Used,,,,3,950000000,,6,5500101
,817000,,"Garaje Cubierto, Parqueadero Visitantes, Piscina, Terraza, Vigilancia 24x7, Zona Infantil, Zonas Verdes","Bano Auxiliar, Calentador, Closet, Cocina Integral, Comedor, Cuarto de Servicio, Deposito / Bodega, Instalacion de gas, Piso en Baldosa /  Marmol, Ventilacion Natural, Zona de lavanderia",Zona Residencial,264.0,5,16 a 30 anos,Venta,5500006,Medellin,"CODIGO DEL INMUEBLE 447-8191 PREDIAL 850.000 UBICACION CERCA A AVENIDA DEL POBLADO,  CERCA A EL SAN FERNANDO PLAZA,  CERCA A LA TRASVERSAL INTERMEDIA,  FACIL ACCESO A CENTROS COMERCIALES Y PARQUE DEL POBLADO. CASA DE 264 METROS,  3 ALCOBAS,  PRINCIPAL CON BANO Y VESTIER,  3 BANOS COMPLETOS Y 2 SOCIALES, 3 CLOSET,  SALA,  COMEDOR,  BIBLIOTECA,  CUARTO DE SERVICIO, JARDIN,  2 PARQUEADEROS Y CUARTO UTIL.PORTERIA 24 HORAS,  PISCINA,  ZONAS VERDES. CONTACTO INMOBILIARIA GOMEZ Y ASOCIADOS CELULAR .",,,92629,Inmobiliaria Gomez y Asociados,,,2,6.2019944190979,-75.5664596557617,,25,CARRERA 35   1- 81,4285339,Casa,Used,,,,3,920000000,,6,0
,215000,,"Cancha de Futbol, Garaje Cubierto, Garaje(s), Piscina, Salon Comunal, Vigilancia 24x7, Zona Infantil, Zonas Verdes","Aire Acondicionado, Barra estilo americano, Calentador, Closet, Cocina Integral, Cuarto de Servicio, Hall de Alcobas, Instalacion de gas, Patio, Zona de lavanderia",Zona Residencial,210.0,4,9 a 15 anos,Venta,5500006,Medellin,"casa para la venta ubicada en medellin - san lucas  cuenta con 210 metros,   cerca a el montesori,  cerca a capilla de san lucas. casa de 2 niveles,  3 alcobas,  4 banos,  sala,  comedor,  cocina integral,  jardin, cuarto y bano de servicio,  zona de ropas,  parqueadero doble,  biblioteca. unidad con porteria 24 horas,  juegos infantiles,  zonas verdes,  piscina. predial 1.800.000 semestral,  codigo del inmueble 447-8229 Contacto Inmobiliaria Gomez y Asociados .",,,92629,Inmobiliaria Gomez y Asociados,,,2,6.18244028091431,-75.5817718505859,,25,CALLE 25 SUR   20- 110,4302586,Casa,Used,,,,3,900000000,,5,0
Centro,0,,,"Bano Auxiliar, Cocina Integral, Patio, Piso en Baldosa /  Marmol","Cerca a sector comercial, Cerca centro comercial, Colegios / Universidades, Sobre via secundaria, Supermercados / C.Comerciales, Trans. Publico cercano",300.0,2,16 a 30 anos,Venta,5500006,Medellin,"447-8232 CODIGO DEL INMUEBLE 447-8232,  UBICACION ENVIGADO,  LA CASA TIENE 5 ALCOBAS,  2 BANOS,  SALA COMEDOR,  COCINA SEMI INTEGRAL,  ZONA DE ROPA,  2 PATIOS,  ES UNIFAMILIAR. ESTA CERCA AL EXITO DE ENVIGADO. CONTACTO INMOBILIARIA GOMEZ Y ASOCIADOS CELULAR .",,,92629,Inmobiliaria Gomez y Asociados,,,,6.17171096801758,-75.5920104980469,,1,CALLE 38 SUR   47- 20,4390115,Casa,Used,,,,5,1200000000,,4,5500101
Centro,180000,,"Cancha de Squash, Garaje Cubierto, Salon Comunal, Terraza, Vigilancia 24x7, Zona Infantil, Zonas Verdes","Bano Auxiliar, Calentador, Closet, Cocina Integral, Cuarto de Servicio, Deposito / Bodega, Instalacion de gas, Sauna / Turco / Jacuzzi, Ventilacion Natural, Zona de lavanderia",Zona Residencial,420.0,3,16 a 30 anos,Venta,5500006,Medellin,"CODIGO DEL INMUEBLE 447-419 PREDIAL 3.300.000 ANUAL,   CASA DE 2 NIVELES 420 METROS CONSTRUIDOS Y UN AREA LOTE DE 1060 METROS,  3 ALCOBAS CADA UNA CON BANO,  PRINCIPAL CON VESTIER SECUNDARIAS CON 2 CLOSET CADA UNA ,  CUARTO Y BANO DE SERVICIO,  SHOUT DE ROPAS,  BIBLIOTECA,  SALA,  COMEDOR,  ZONA DE ROPAS,  TERRAZA,  JARDIN AMPLIO,  BAR,  ZONA SOCIAL O DE RECREO,  3 PARQUEADEROS CUARTO UTIL.UNIDAD CON PORTERIA 24 HORAS,  CANCHA DE SQUASH,  SALON SOCIAL,  GIMNASIO,  SAUNA,  TURCO,  JACUZZI. CONTACTO INMOBILIARIA GOMEZ Y ASOCIADOS CELULAR .",,,92629,Inmobiliaria Gomez y Asociados,,,3,6.16961097717285,-75.5873641967773,,28,KILOMETRO 11   0- 0,4422128,Casa,Used,,,,3,1680000000,,6,5500101
NorOriente,0,,"Disponibilidad WiFi, En casa, En zona residencial, Garaje / Parqueadero(s), Garaje Cubierto, Garaje(s)","Balcon, Cableado de Red, Cocina Integral, Comedor, Garaje Cubierto, Instalacion de gas, Servicios Publicos, Ventilacion Natural, Zona de Hamacas, Zona de lavanderia","Area Urbana, Comodas vias de acceso, Esquinero, Sobre via principal, Sobre via secundaria, Trans. Publico cercano",193.0,3,16 a 30 anos,Venta,5500006,Medellin,"Casa Esquinera Cerca a la Clinica el Rosario y al Centro de Medellin,  con 4 habitaciones,  3 closet,  3 banos, 2 patios,  sala,  comedor,  cocina Integral y doble Parqueadero..",,,2566231,Century 21 Diamante,,1,2,6.24763774871826,-75.5658187866211,,8,"Carrera 41 60 A - 22, Villa Hermosa, NorOriente, Medellín, Antioquia",5833426,Casa,Used,,,,4,480000000,,4,5500103
